2026-07-02 11:19:07,619 - INFO - Connecting to 149.154.167.51:443/TcpFull...
2026-07-02 11:19:09,632 - INFO - Connection to 149.154.167.51:443/TcpFull complete!
2026-07-02 11:19:21,709 - INFO - Phone migrated to 4
2026-07-02 11:19:26,008 - INFO - Reconnecting to new data center 4
2026-07-02 11:19:26,706 - INFO - Disconnecting from 149.154.167.51:443/TcpFull...
2026-07-02 11:19:26,707 - INFO - Disconnection from 149.154.167.51:443/TcpFull complete!
2026-07-02 11:19:26,707 - INFO - Connecting to 149.154.167.91:443/TcpFull...
2026-07-02 11:19:29,288 - INFO - Connection to 149.154.167.91:443/TcpFull complete!
2026-07-02 11:23:44,168 - INFO - Telegram Client Started.
2026-07-02 11:23:44,170 - INFO - Starting to scrape channel: https://t.me/CheMed123
2026-07-02 11:26:50,419 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:26:52,364 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:26:53,346 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:26:55,702 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:26:57,476 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:26:58,758 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:26:59,566 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:01,354 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:02,316 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:05,800 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:06,718 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:09,624 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:10,673 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:11,822 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:12,636 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:14,473 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:15,431 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:16,503 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:18,053 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:20,165 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:21,149 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:22,045 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:23,260 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:26,786 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:27,562 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:29,828 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:31,369 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:32,808 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:34,195 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:37,453 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:38,960 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:42,288 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:46,044 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:49,388 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:52,098 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:54,887 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:27:59,595 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:05,685 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:08,644 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:16,821 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:21,318 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:29,107 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:47,069 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:52,431 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:28:58,283 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:00,804 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:12,317 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:13,927 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:16,224 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:17,350 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:18,468 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:19,362 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:20,501 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:21,189 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:22,357 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:23,717 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:24,813 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:25,567 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:26,462 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:27,724 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:28,922 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:32,624 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:34,511 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:38,251 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:42,248 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:44,806 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:45,492 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:47,875 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:48,716 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:50,972 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:51,914 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:53,861 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:29:57,976 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:00,238 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:01,597 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:02,755 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:04,261 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:11,086 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:15,766 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:17,277 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:18,516 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:21,322 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:23,359 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:26,306 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:27,564 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:28,021 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:31,275 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:33,060 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:34,103 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:35,098 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:37,565 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:38,693 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:39,956 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:41,403 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:45,383 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:46,660 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:47,654 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:50,629 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:53,576 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:57,733 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:30:59,679 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:01,038 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:02,609 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:05,810 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:08,168 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:08,598 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:10,570 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:15,972 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:21,067 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:25,679 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:28,286 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:31,402 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:36,503 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:41,526 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:45,008 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:46,641 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:49,412 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:50,649 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:52,327 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:54,672 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:55,545 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:56,000 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:57,071 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:57,958 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:31:59,985 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:00,903 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:02,981 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:04,029 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:04,700 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:06,968 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:07,678 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:09,680 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:10,085 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:13,998 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:16,119 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:18,934 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:22,761 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:26,700 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:30,084 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:31,659 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:32:33,138 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:10,551 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:12,081 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:15,969 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:21,165 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:23,738 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:27,449 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:28,692 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:31,815 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:35,520 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:38,534 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:41,114 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:42,426 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:44,277 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:49,733 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:50,610 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:55,600 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:33:59,384 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:01,065 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:01,596 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:02,614 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:03,463 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:05,395 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:07,362 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:11,297 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:12,040 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:13,026 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:14,094 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:14,913 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:15,742 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:15,935 - INFO - File lives in another DC
2026-07-02 11:34:15,936 - INFO - Connecting to 149.154.167.41:443/TcpFull...
2026-07-02 11:34:18,258 - INFO - Connection to 149.154.167.41:443/TcpFull complete!
2026-07-02 11:34:18,261 - INFO - Exporting auth for new borrowed sender in DcOption(id=2, ip_address='149.154.167.41', port=443, ipv6=False, media_only=False, tcpo_only=False, cdn=False, static=False, this_port_only=False, secret=None)
2026-07-02 11:34:23,761 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:27,134 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:28,119 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:28,347 - INFO - File lives in another DC
2026-07-02 11:34:29,005 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:29,679 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:33,858 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:35,623 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:36,985 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:38,083 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:41,030 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:44,269 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:34:50,559 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:35:16,870 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:35:23,398 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:35:23,553 - INFO - File lives in another DC
2026-07-02 11:35:25,995 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:35:38,600 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:35:39,485 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:35:40,755 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
2026-07-02 11:35:44,474 - INFO - Starting direct file download in chunks of 131072 at 0, stride 131072
